user_id,signup_date,country,age,gender,acquisition_channel,campaign_id,kyc_completed,kyc_date
USR_367,06-10-2023,UK,36,Male,Google,CMP_9,1,10-10-2023
USR_368,15-03-2023,Canada,45,Male,Google,CMP_8,1,19-03-2023
USR_369,24-02-2023,USA,57,Female,Google,CMP_9,1,26-02-2023
USR_370,25-09-2023,UK,20,Male,Google,CMP_2,0,
USR_371,29-12-2023,UK,45,Male,Instagram,CMP_8,1,30-12-2023
USR_372,25-06-2023,USA,23,Female,Google,CMP_5,0,
USR_373,17-05-2023,India,38,Female,Referral,CMP_7,1,21-05-2023
USR_374,12-04-2023,India,44,Male,Google,CMP_10,1,16-04-2023
USR_375,08-10-2023,India,22,Male,Organic,CMP_4,1,09-10-2023
USR_376,14-05-2023,UK,28,Female,Organic,CMP_3,1,15-05-2023
USR_377,01-08-2023,Canada,20,Female,Google,CMP_8,1,05-08-2023
USR_378,04-10-2023,UK,50,Male,Facebook,CMP_8,1,05-10-2023
USR_379,03-11-2023,Canada,40,Female,Organic,CMP_2,1,04-11-2023
USR_380,18-04-2023,USA,33,Female,Facebook,CMP_3,1,22-04-2023
USR_381,05-06-2023,India,37,Female,Facebook,CMP_7,0,
USR_382,09-12-2023,USA,42,Male,Instagram,CMP_3,1,10-12-2023
USR_383,15-08-2023,Canada,31,Female,Google,CMP_9,1,16-08-2023
USR_384,21-12-2023,UK,23,Male,Instagram,CMP_2,1,24-12-2023
USR_385,20-12-2023,India,31,Female,Google,CMP_8,1,23-12-2023
USR_386,27-05-2023,USA,57,Female,Facebook,CMP_4,0,
USR_387,03-08-2023,UK,36,Female,Organic,CMP_6,0,
USR_388,02-10-2023,UK,24,Female,Organic,CMP_9,1,06-10-2023
USR_389,01-05-2023,USA,31,Female,Organic,CMP_3,1,05-05-2023
USR_390,13-10-2023,UK,42,Female,Facebook,CMP_9,1,14-10-2023
USR_391,30-11-2023,Canada,21,Female,Facebook,CMP_9,0,
USR_392,05-05-2023,USA,33,Male,Organic,CMP_6,1,07-05-2023
USR_393,25-09-2023,India,38,Male,Google,CMP_3,1,29-09-2023
USR_394,23-12-2023,India,26,Male,Google,CMP_3,1,24-12-2023
USR_395,04-08-2023,Canada,40,Male,Facebook,CMP_1,1,08-08-2023
USR_396,23-06-2023,Canada,46,Female,Google,CMP_9,0,
USR_397,07-02-2023,UK,21,Male,Organic,CMP_4,1,11-02-2023
USR_398,17-03-2023,USA,19,Female,Instagram,CMP_3,1,18-03-2023
USR_399,14-09-2023,India,23,Female,Instagram,CMP_8,1,15-09-2023
USR_400,25-09-2023,Canada,25,Male,Facebook,CMP_6,1,26-09-2023
USR_401,03-04-2023,Canada,31,Male,Instagram,CMP_1,1,07-04-2023
USR_402,26-06-2023,Canada,25,Male,Organic,CMP_6,1,28-06-2023
USR_403,22-10-2023,USA,59,Male,Google,CMP_5,0,
USR_404,22-09-2023,Canada,58,Male,Facebook,CMP_8,1,25-09-2023
USR_405,02-07-2023,UK,28,Female,Facebook,CMP_9,1,05-07-2023
USR_406,15-02-2023,Canada,36,Female,Google,CMP_1,0,
USR_407,19-04-2023,USA,56,Female,Organic,CMP_1,1,20-04-2023
USR_408,13-12-2023,UK,40,Male,Organic,CMP_7,0,
USR_409,26-05-2023,Canada,50,Male,Instagram,CMP_2,1,29-05-2023
USR_410,27-08-2023,USA,50,Female,Organic,CMP_8,1,28-08-2023
USR_411,15-09-2023,USA,28,Male,Instagram,CMP_9,1,18-09-2023
USR_412,28-04-2023,Canada,45,Male,Instagram,CMP_9,1,29-04-2023
USR_413,02-01-2023,USA,47,Female,Organic,CMP_6,1,04-01-2023
USR_414,25-09-2023,India,32,Female,Google,CMP_3,1,26-09-2023
USR_415,07-05-2023,India,55,Female,Organic,CMP_9,1,09-05-2023
USR_416,09-04-2023,USA,55,Female,Instagram,CMP_7,1,11-04-2023
USR_417,15-10-2023,UK,32,Male,Google,CMP_3,1,18-10-2023
USR_418,17-02-2023,India,53,Female,Google,CMP_10,1,19-02-2023
USR_419,05-06-2023,India,54,Female,Instagram,CMP_5,1,09-06-2023
USR_420,02-10-2023,UK,45,Male,Instagram,CMP_10,1,05-10-2023
USR_421,06-05-2023,USA,22,Female,Facebook,CMP_1,0,
USR_422,23-07-2023,India,21,Male,Google,CMP_6,0,
USR_423,10-12-2023,UK,21,Female,Referral,CMP_3,1,13-12-2023
USR_424,22-08-2023,USA,32,Male,Facebook,CMP_3,1,24-08-2023
USR_425,05-05-2023,UK,54,Male,Referral,CMP_5,1,07-05-2023
USR_426,20-07-2023,Canada,34,Male,Facebook,CMP_1,1,24-07-2023
USR_427,10-03-2023,India,30,Female,Google,CMP_5,1,13-03-2023
USR_428,09-12-2023,India,51,Female,Google,CMP_3,1,10-12-2023
USR_429,07-12-2023,UK,56,Female,Referral,CMP_5,1,10-12-2023
USR_430,07-10-2023,Canada,51,Male,Facebook,CMP_3,1,08-10-2023
USR_431,09-04-2023,UK,41,Female,Instagram,CMP_2,1,10-04-2023
USR_432,08-01-2023,UK,53,Female,Google,CMP_5,1,11-01-2023
USR_433,27-04-2023,India,29,Female,Organic,CMP_2,1,30-04-2023
USR_434,05-01-2023,USA,58,Female,Instagram,CMP_1,0,
USR_435,17-01-2023,UK,49,Female,Google,CMP_3,1,21-01-2023
USR_436,12-04-2023,UK,40,Male,Instagram,CMP_1,1,13-04-2023
USR_437,30-08-2023,USA,31,Male,Organic,CMP_1,1,02-09-2023
USR_438,27-08-2023,UK,52,Female,Organic,CMP_4,1,31-08-2023
USR_439,03-12-2023,UK,49,Female,Organic,CMP_1,1,06-12-2023
USR_440,21-11-2023,India,49,Female,Facebook,CMP_7,1,24-11-2023
USR_441,23-02-2023,Canada,38,Female,Facebook,CMP_10,0,
USR_442,01-06-2023,UK,47,Male,Facebook,CMP_3,0,
USR_443,21-09-2023,UK,24,Female,Organic,CMP_10,1,25-09-2023
USR_444,25-01-2023,Canada,54,Male,Organic,CMP_5,0,
USR_445,07-07-2023,USA,53,Male,Organic,CMP_9,1,10-07-2023
USR_446,22-09-2023,UK,21,Female,Facebook,CMP_2,1,25-09-2023
USR_447,13-03-2023,Canada,30,Male,Instagram,CMP_3,1,14-03-2023
USR_448,24-03-2023,UK,57,Male,Google,CMP_6,0,
USR_449,24-05-2023,India,19,Female,Facebook,CMP_6,1,27-05-2023
USR_450,17-10-2023,Canada,40,Female,Google,CMP_7,1,20-10-2023
USR_451,28-04-2023,India,18,Male,Google,CMP_7,1,29-04-2023
USR_452,21-01-2023,UK,42,Female,Google,CMP_3,0,
USR_453,23-01-2023,Canada,25,Female,Instagram,CMP_10,1,25-01-2023
USR_454,14-01-2023,USA,41,Male,Organic,CMP_2,1,18-01-2023
USR_455,24-07-2023,UK,29,Male,Organic,CMP_7,1,26-07-2023
USR_456,05-09-2023,India,58,Female,Organic,CMP_2,1,08-09-2023
USR_457,29-08-2023,USA,35,Female,Organic,CMP_10,1,01-09-2023
USR_458,29-03-2023,Canada,23,Male,Google,CMP_2,1,30-03-2023
USR_459,05-06-2023,UK,36,Male,Google,CMP_9,0,
USR_460,10-04-2023,India,30,Male,Organic,CMP_2,1,14-04-2023
USR_461,28-06-2023,India,40,Female,Facebook,CMP_5,1,01-07-2023
USR_462,05-08-2023,India,40,Male,Instagram,CMP_8,0,
USR_463,11-04-2023,Canada,28,Male,Google,CMP_1,1,13-04-2023
USR_464,20-07-2023,India,36,Female,Google,CMP_5,1,21-07-2023
USR_465,31-10-2023,UK,58,Male,Instagram,CMP_7,1,04-11-2023
USR_466,15-08-2023,USA,58,Male,Facebook,CMP_9,1,19-08-2023
USR_467,31-01-2023,UK,26,Female,Facebook,CMP_2,1,02-02-2023
USR_468,10-04-2023,Canada,51,Male,Instagram,CMP_7,0,
USR_469,19-10-2023,Canada,23,Female,Organic,CMP_2,1,23-10-2023
USR_470,06-11-2023,UK,38,Female,Instagram,CMP_6,1,07-11-2023
USR_471,18-02-2023,India,27,Female,Organic,CMP_6,1,22-02-2023
USR_472,15-09-2023,UK,31,Female,Organic,CMP_6,1,18-09-2023
USR_473,12-04-2023,UK,41,Male,Referral,CMP_1,0,
USR_474,07-07-2023,Canada,37,Male,Instagram,CMP_10,1,08-07-2023
USR_475,14-04-2023,UK,59,Male,Organic,CMP_10,0,
USR_476,11-06-2023,India,49,Female,Google,CMP_5,1,14-06-2023
USR_477,07-01-2023,Canada,29,Female,Instagram,CMP_4,1,11-01-2023
USR_478,15-05-2023,UK,26,Female,Organic,CMP_4,0,
USR_479,05-08-2023,Canada,39,Male,Google,CMP_8,0,
USR_480,06-06-2023,Canada,30,Male,Instagram,CMP_2,1,08-06-2023
USR_481,04-01-2023,Canada,22,Female,Referral,CMP_10,1,07-01-2023
USR_482,23-05-2023,UK,43,Female,Google,CMP_6,1,25-05-2023
USR_483,25-01-2023,India,36,Male,Google,CMP_10,0,
USR_484,26-12-2023,UK,45,Male,Google,CMP_4,0,
USR_485,24-06-2023,USA,48,Male,Google,CMP_4,1,25-06-2023
USR_486,05-01-2023,USA,28,Female,Instagram,CMP_4,1,07-01-2023
USR_487,14-08-2023,USA,22,Female,Instagram,CMP_10,0,
USR_488,29-07-2023,UK,48,Female,Facebook,CMP_10,1,30-07-2023
USR_489,08-01-2023,USA,28,Male,Facebook,CMP_1,0,
USR_490,05-06-2023,Canada,21,Male,Facebook,CMP_6,0,
USR_491,16-11-2023,India,29,Male,Instagram,CMP_10,1,19-11-2023
USR_492,07-11-2023,Canada,43,Female,Instagram,CMP_6,0,
USR_493,12-10-2023,USA,33,Female,Instagram,CMP_2,1,13-10-2023
USR_494,28-12-2023,USA,53,Male,Organic,CMP_8,1,31-12-2023
USR_495,22-03-2023,USA,39,Male,Instagram,CMP_4,1,23-03-2023
USR_496,15-03-2023,UK,45,Female,Google,CMP_4,1,19-03-2023
USR_497,19-06-2023,UK,25,Female,Organic,CMP_8,1,22-06-2023
USR_498,15-12-2023,India,27,Female,Organic,CMP_3,1,18-12-2023
USR_499,04-06-2023,India,49,Male,Referral,CMP_2,1,07-06-2023
USR_500,27-04-2023,USA,56,Male,Facebook,CMP_3,1,29-04-2023
USR_501,22-06-2023,Canada,44,Female,Google,CMP_4,0,
USR_502,14-09-2023,UK,37,Female,Organic,CMP_10,1,17-09-2023
USR_503,10-02-2023,USA,18,Male,Facebook,CMP_9,0,
USR_504,25-08-2023,UK,22,Female,Referral,CMP_9,1,26-08-2023
USR_505,09-04-2023,UK,24,Male,Organic,CMP_10,0,
USR_506,09-02-2023,USA,21,Male,Google,CMP_5,0,
USR_507,30-08-2023,Canada,25,Male,Facebook,CMP_4,1,02-09-2023
USR_508,15-02-2023,India,32,Male,Google,CMP_9,1,18-02-2023
USR_509,07-10-2023,India,53,Female,Facebook,CMP_8,1,09-10-2023
USR_510,04-01-2023,Canada,40,Male,Instagram,CMP_3,1,05-01-2023
USR_511,10-03-2023,India,23,Male,Organic,CMP_5,0,
USR_512,13-04-2023,Canada,37,Male,Facebook,CMP_6,1,16-04-2023
USR_513,28-11-2023,India,53,Male,Organic,CMP_6,0,
USR_514,09-12-2023,Canada,54,Male,Google,CMP_10,0,
USR_515,25-07-2023,Canada,53,Male,Google,CMP_9,1,26-07-2023
USR_516,06-11-2023,UK,33,Male,Facebook,CMP_5,1,08-11-2023
USR_517,01-02-2023,UK,26,Male,Organic,CMP_2,1,03-02-2023
USR_518,30-09-2023,India,42,Male,Referral,CMP_4,1,01-10-2023
USR_519,17-11-2023,UK,34,Male,Facebook,CMP_9,0,
USR_520,14-04-2023,UK,18,Male,Google,CMP_7,1,15-04-2023
USR_521,06-05-2023,India,58,Male,Google,CMP_9,1,08-05-2023
USR_522,06-12-2023,India,34,Male,Facebook,CMP_4,1,09-12-2023
USR_523,19-04-2023,USA,34,Male,Instagram,CMP_7,1,23-04-2023
USR_524,18-12-2023,Canada,36,Male,Google,CMP_4,1,20-12-2023
USR_525,10-11-2023,UK,21,Female,Referral,CMP_1,1,12-11-2023
USR_526,17-06-2023,Canada,22,Male,Google,CMP_3,0,
USR_527,13-01-2023,UK,33,Male,Referral,CMP_3,0,
USR_528,28-05-2023,USA,19,Female,Instagram,CMP_4,1,29-05-2023
USR_529,24-11-2023,Canada,20,Female,Google,CMP_7,0,
USR_530,28-06-2023,India,25,Female,Facebook,CMP_2,1,30-06-2023
USR_531,22-02-2023,India,34,Female,Google,CMP_5,1,26-02-2023
USR_532,30-11-2023,USA,50,Female,Facebook,CMP_5,1,03-12-2023
USR_533,02-08-2023,UK,47,Male,Facebook,CMP_5,0,
USR_534,21-05-2023,USA,32,Male,Instagram,CMP_4,1,25-05-2023
USR_535,06-11-2023,UK,41,Female,Referral,CMP_8,1,07-11-2023
USR_536,06-08-2023,India,23,Female,Facebook,CMP_10,0,
USR_537,18-06-2023,India,37,Male,Facebook,CMP_5,1,22-06-2023
USR_538,12-03-2023,Canada,42,Male,Facebook,CMP_3,1,16-03-2023
USR_539,15-03-2023,India,56,Male,Referral,CMP_6,0,
USR_540,20-01-2023,UK,36,Female,Facebook,CMP_9,1,22-01-2023
USR_541,05-11-2023,UK,23,Male,Organic,CMP_2,1,06-11-2023
USR_542,18-12-2023,Canada,53,Male,Google,CMP_6,1,22-12-2023
USR_543,06-03-2023,UK,27,Male,Facebook,CMP_3,1,09-03-2023
USR_544,17-02-2023,USA,39,Female,Facebook,CMP_5,1,18-02-2023
USR_545,11-10-2023,India,21,Male,Facebook,CMP_1,1,14-10-2023
USR_546,18-05-2023,Canada,59,Female,Organic,CMP_4,1,20-05-2023
USR_547,25-05-2023,UK,52,Female,Facebook,CMP_10,1,26-05-2023
USR_548,28-09-2023,USA,26,Male,Google,CMP_4,0,
USR_549,14-12-2023,USA,58,Female,Instagram,CMP_1,1,18-12-2023
USR_550,08-02-2023,UK,49,Female,Organic,CMP_1,1,09-02-2023
USR_551,10-03-2023,USA,20,Female,Facebook,CMP_2,1,14-03-2023
USR_552,04-12-2023,UK,55,Male,Organic,CMP_7,1,07-12-2023
USR_553,18-03-2023,India,27,Female,Facebook,CMP_8,1,21-03-2023
USR_554,26-08-2023,India,59,Male,Facebook,CMP_8,1,29-08-2023
USR_555,11-12-2023,USA,45,Male,Google,CMP_7,0,
USR_556,04-12-2023,USA,19,Male,Organic,CMP_8,1,08-12-2023
USR_557,18-08-2023,Canada,54,Male,Google,CMP_10,1,21-08-2023
USR_558,30-05-2023,Canada,21,Female,Facebook,CMP_10,1,02-06-2023
USR_559,06-11-2023,UK,32,Male,Referral,CMP_8,1,08-11-2023
USR_560,30-08-2023,Canada,55,Male,Google,CMP_9,1,31-08-2023
USR_561,21-07-2023,UK,20,Male,Organic,CMP_5,1,24-07-2023
USR_562,10-03-2023,USA,44,Female,Google,CMP_1,1,11-03-2023
USR_563,02-03-2023,UK,42,Male,Organic,CMP_10,1,05-03-2023
USR_564,18-12-2023,USA,59,Male,Google,CMP_5,1,22-12-2023
USR_565,07-04-2023,UK,26,Female,Facebook,CMP_1,0,
USR_566,08-02-2023,UK,22,Female,Instagram,CMP_6,0,
USR_567,09-11-2023,India,54,Male,Google,CMP_6,1,13-11-2023
USR_568,22-04-2023,USA,57,Male,Google,CMP_7,1,26-04-2023
USR_569,18-01-2023,USA,47,Male,Instagram,CMP_6,1,20-01-2023
USR_570,02-05-2023,India,53,Female,Instagram,CMP_10,1,05-05-2023
USR_571,25-07-2023,UK,36,Female,Facebook,CMP_7,1,29-07-2023
USR_572,13-03-2023,UK,50,Male,Google,CMP_9,1,16-03-2023
USR_573,20-12-2023,India,18,Female,Instagram,CMP_3,1,21-12-2023
USR_574,17-02-2023,Canada,46,Male,Google,CMP_1,0,
USR_575,17-01-2023,UK,43,Male,Facebook,CMP_7,1,18-01-2023
USR_576,13-04-2023,India,34,Male,Organic,CMP_5,1,16-04-2023
USR_577,26-07-2023,Canada,43,Female,Facebook,CMP_5,1,30-07-2023
USR_578,14-03-2023,USA,46,Male,Organic,CMP_8,0,
USR_579,30-12-2023,India,24,Female,Google,CMP_3,1,01-01-2024
USR_580,28-09-2023,Canada,47,Male,Facebook,CMP_3,1,02-10-2023
USR_581,17-02-2023,Canada,39,Female,Facebook,CMP_2,1,21-02-2023
USR_582,19-10-2023,India,35,Female,Instagram,CMP_4,0,
USR_583,01-12-2023,UK,59,Male,Referral,CMP_4,1,03-12-2023
USR_584,25-07-2023,Canada,21,Male,Facebook,CMP_8,1,27-07-2023
USR_585,17-04-2023,UK,26,Female,Instagram,CMP_2,0,
USR_586,13-11-2023,Canada,42,Female,Instagram,CMP_8,1,15-11-2023
USR_587,23-12-2023,India,34,Male,Instagram,CMP_7,1,27-12-2023
USR_588,29-01-2023,India,45,Female,Instagram,CMP_7,1,02-02-2023
USR_589,03-08-2023,USA,43,Female,Google,CMP_3,1,05-08-2023
USR_590,03-03-2023,USA,30,Male,Google,CMP_10,1,07-03-2023
USR_591,28-02-2023,USA,19,Female,Facebook,CMP_9,0,
USR_592,27-10-2023,USA,29,Male,Instagram,CMP_1,1,29-10-2023
USR_593,12-08-2023,UK,55,Male,Google,CMP_1,1,15-08-2023
USR_594,10-08-2023,India,49,Female,Instagram,CMP_1,1,11-08-2023
USR_595,22-12-2023,UK,56,Male,Google,CMP_7,0,
USR_596,06-10-2023,India,37,Female,Facebook,CMP_7,1,07-10-2023
USR_597,28-01-2023,India,39,Female,Facebook,CMP_8,0,
USR_598,12-06-2023,Canada,23,Male,Instagram,CMP_5,1,16-06-2023
USR_599,20-08-2023,USA,55,Female,Referral,CMP_7,1,21-08-2023
USR_600,01-07-2023,UK,37,Female,Facebook,CMP_6,0,
USR_601,01-04-2023,UK,44,Male,Facebook,CMP_10,1,02-04-2023
USR_602,26-09-2023,India,28,Male,Referral,CMP_1,1,29-09-2023
USR_603,31-10-2023,USA,55,Male,Facebook,CMP_5,0,
USR_604,22-12-2023,Canada,52,Male,Organic,CMP_7,1,23-12-2023
USR_605,18-05-2023,UK,46,Male,Instagram,CMP_3,1,20-05-2023
USR_606,02-03-2023,Canada,36,Male,Facebook,CMP_9,1,04-03-2023
USR_607,02-07-2023,India,22,Male,Instagram,CMP_5,0,
USR_608,03-09-2023,USA,55,Male,Google,CMP_1,1,06-09-2023
USR_609,08-07-2023,UK,35,Female,Google,CMP_2,0,
USR_610,13-05-2023,USA,42,Male,Instagram,CMP_7,1,16-05-2023
USR_611,17-11-2023,Canada,32,Female,Instagram,CMP_7,1,19-11-2023
USR_612,28-07-2023,UK,50,Male,Facebook,CMP_2,1,01-08-2023
USR_613,23-10-2023,Canada,55,Male,Instagram,CMP_6,1,25-10-2023
USR_614,13-01-2023,Canada,55,Female,Instagram,CMP_2,1,16-01-2023
USR_615,30-12-2023,India,37,Female,Instagram,CMP_8,1,01-01-2024
USR_616,28-07-2023,USA,33,Female,Organic,CMP_4,1,01-08-2023
USR_617,14-02-2023,Canada,40,Female,Facebook,CMP_8,0,
USR_618,28-06-2023,UK,34,Male,Facebook,CMP_4,0,
USR_619,21-09-2023,UK,37,Female,Facebook,CMP_5,1,25-09-2023
USR_620,30-09-2023,UK,36,Female,Referral,CMP_10,1,03-10-2023
USR_621,30-12-2023,USA,37,Female,Facebook,CMP_10,0,
USR_622,21-02-2023,India,54,Female,Instagram,CMP_5,0,
USR_623,23-10-2023,Canada,28,Female,Facebook,CMP_8,1,25-10-2023
USR_624,25-02-2023,India,53,Male,Google,CMP_10,1,26-02-2023
USR_625,09-10-2023,USA,35,Female,Organic,CMP_6,0,
USR_626,05-10-2023,USA,28,Female,Organic,CMP_2,0,
USR_627,11-07-2023,Canada,41,Male,Organic,CMP_6,1,13-07-2023
USR_628,09-12-2023,USA,48,Male,Google,CMP_1,0,
USR_629,16-04-2023,India,26,Female,Google,CMP_5,1,18-04-2023
USR_630,16-04-2023,India,34,Female,Organic,CMP_7,0,
USR_631,06-08-2023,UK,33,Male,Google,CMP_5,1,08-08-2023
USR_632,30-07-2023,UK,35,Female,Facebook,CMP_7,1,02-08-2023
USR_633,11-12-2023,India,34,Male,Facebook,CMP_8,1,12-12-2023
USR_634,07-07-2023,UK,21,Female,Organic,CMP_10,0,
USR_635,29-11-2023,USA,45,Male,Facebook,CMP_6,0,
USR_636,11-05-2023,India,39,Female,Organic,CMP_6,1,14-05-2023
USR_637,13-03-2023,USA,49,Male,Organic,CMP_9,1,16-03-2023
USR_638,17-03-2023,India,46,Male,Organic,CMP_1,1,18-03-2023
USR_639,07-05-2023,Canada,38,Female,Google,CMP_9,1,09-05-2023
USR_640,13-01-2023,India,37,Female,Organic,CMP_10,1,17-01-2023
USR_641,30-09-2023,UK,44,Male,Google,CMP_8,1,04-10-2023
USR_642,11-11-2023,India,30,Male,Organic,CMP_10,1,12-11-2023
USR_643,08-07-2023,India,35,Male,Google,CMP_7,1,09-07-2023
USR_644,06-04-2023,India,47,Female,Google,CMP_2,1,08-04-2023
USR_645,29-05-2023,UK,36,Female,Instagram,CMP_7,0,
USR_646,21-07-2023,India,47,Male,Facebook,CMP_5,1,23-07-2023
USR_647,01-01-2023,Canada,33,Male,Organic,CMP_3,1,02-01-2023
USR_648,25-08-2023,USA,25,Male,Instagram,CMP_9,1,28-08-2023
USR_649,20-08-2023,UK,28,Male,Google,CMP_10,1,21-08-2023
USR_650,09-08-2023,USA,40,Female,Instagram,CMP_5,1,11-08-2023
USR_651,11-07-2023,UK,58,Male,Instagram,CMP_3,1,15-07-2023
USR_652,01-11-2023,UK,57,Male,Referral,CMP_5,1,02-11-2023
USR_653,06-01-2023,USA,45,Female,Facebook,CMP_3,0,
USR_654,01-09-2023,India,53,Female,Google,CMP_4,1,05-09-2023
USR_655,15-04-2023,Canada,36,Female,Instagram,CMP_4,1,19-04-2023
USR_656,03-07-2023,UK,57,Male,Facebook,CMP_1,0,
USR_657,27-07-2023,UK,44,Male,Referral,CMP_2,1,31-07-2023
USR_658,14-10-2023,USA,42,Male,Google,CMP_8,1,18-10-2023
USR_659,28-04-2023,Canada,37,Female,Referral,CMP_10,1,01-05-2023
USR_660,01-06-2023,India,44,Female,Facebook,CMP_5,1,05-06-2023
USR_661,15-04-2023,UK,51,Male,Facebook,CMP_5,1,19-04-2023
USR_662,12-05-2023,India,18,Female,Google,CMP_7,1,15-05-2023
USR_663,29-05-2023,USA,39,Male,Organic,CMP_9,1,02-06-2023
USR_664,21-10-2023,India,32,Female,Google,CMP_10,1,22-10-2023
USR_665,11-03-2023,UK,40,Female,Facebook,CMP_1,0,
USR_666,15-08-2023,USA,20,Female,Instagram,CMP_6,1,19-08-2023
USR_667,19-07-2023,India,22,Female,Google,CMP_7,1,20-07-2023
USR_668,25-02-2023,Canada,26,Male,Facebook,CMP_6,1,01-03-2023
USR_669,07-07-2023,Canada,45,Female,Instagram,CMP_3,0,
USR_670,24-07-2023,USA,45,Female,Google,CMP_8,1,27-07-2023
USR_671,05-07-2023,UK,51,Male,Facebook,CMP_5,1,09-07-2023
USR_672,05-10-2023,India,18,Male,Referral,CMP_8,1,07-10-2023
USR_673,01-12-2023,Canada,52,Male,Facebook,CMP_1,1,04-12-2023
USR_674,30-09-2023,USA,30,Male,Instagram,CMP_1,1,02-10-2023
USR_675,19-09-2023,UK,25,Male,Facebook,CMP_3,0,
USR_676,10-10-2023,USA,52,Female,Google,CMP_1,1,12-10-2023
USR_677,01-11-2023,India,43,Male,Instagram,CMP_7,1,03-11-2023
USR_678,17-07-2023,USA,34,Male,Referral,CMP_2,0,
USR_679,13-02-2023,UK,52,Male,Instagram,CMP_7,1,17-02-2023
USR_680,12-06-2023,India,57,Female,Organic,CMP_10,1,15-06-2023
USR_681,29-12-2023,India,49,Female,Facebook,CMP_2,1,02-01-2024
USR_682,27-08-2023,Canada,33,Female,Instagram,CMP_4,1,28-08-2023
USR_683,12-12-2023,UK,25,Female,Instagram,CMP_2,1,13-12-2023
USR_684,14-02-2023,India,56,Female,Organic,CMP_2,1,17-02-2023
USR_685,13-10-2023,India,22,Male,Google,CMP_10,1,15-10-2023
USR_686,20-06-2023,USA,23,Female,Organic,CMP_7,1,24-06-2023
USR_687,04-01-2023,UK,59,Female,Instagram,CMP_7,1,08-01-2023
USR_688,17-08-2023,UK,20,Female,Instagram,CMP_10,1,21-08-2023
USR_689,03-12-2023,Canada,49,Female,Facebook,CMP_9,0,
USR_690,22-01-2023,UK,28,Male,Google,CMP_1,1,23-01-2023
USR_691,12-11-2023,UK,35,Male,Google,CMP_7,0,
USR_692,06-10-2023,Canada,22,Male,Instagram,CMP_10,1,08-10-2023
USR_693,08-10-2023,USA,42,Female,Facebook,CMP_2,1,10-10-2023
USR_694,10-11-2023,UK,42,Female,Organic,CMP_7,1,12-11-2023
USR_695,23-09-2023,USA,38,Male,Facebook,CMP_3,0,
USR_696,28-07-2023,USA,59,Female,Referral,CMP_2,1,01-08-2023
USR_697,29-08-2023,USA,43,Female,Google,CMP_3,1,01-09-2023
USR_698,27-08-2023,UK,30,Female,Instagram,CMP_10,1,29-08-2023
USR_699,11-11-2023,Canada,57,Female,Referral,CMP_8,1,14-11-2023
USR_700,17-01-2023,India,38,Female,Facebook,CMP_1,1,21-01-2023
USR_701,11-10-2023,USA,29,Male,Google,CMP_6,1,13-10-2023
USR_702,12-03-2023,UK,54,Male,Google,CMP_4,1,15-03-2023
USR_703,02-10-2023,UK,54,Male,Facebook,CMP_10,1,06-10-2023
USR_704,08-10-2023,Canada,19,Female,Google,CMP_6,1,09-10-2023
USR_705,22-12-2023,USA,30,Male,Instagram,CMP_3,0,
USR_706,22-12-2023,UK,53,Male,Google,CMP_6,1,24-12-2023
USR_707,11-03-2023,Canada,37,Male,Instagram,CMP_4,0,
USR_708,04-12-2023,USA,28,Male,Facebook,CMP_5,1,05-12-2023
USR_709,27-10-2023,UK,26,Female,Facebook,CMP_2,0,
USR_710,27-05-2023,India,52,Male,Organic,CMP_10,0,
USR_711,05-12-2023,USA,27,Female,Organic,CMP_5,1,06-12-2023
USR_712,18-12-2023,UK,41,Male,Referral,CMP_7,1,22-12-2023
USR_713,23-11-2023,India,29,Male,Instagram,CMP_10,0,
USR_714,14-12-2023,USA,59,Male,Instagram,CMP_1,1,18-12-2023
USR_715,18-04-2023,UK,57,Female,Facebook,CMP_3,0,
USR_716,14-07-2023,Canada,19,Male,Instagram,CMP_3,1,16-07-2023
USR_717,30-01-2023,India,42,Female,Google,CMP_4,1,01-02-2023
USR_718,23-10-2023,USA,58,Female,Instagram,CMP_1,1,25-10-2023
USR_719,27-07-2023,Canada,44,Male,Facebook,CMP_6,1,29-07-2023
USR_720,30-03-2023,USA,26,Female,Google,CMP_2,1,03-04-2023
USR_721,14-08-2023,UK,19,Male,Google,CMP_4,1,18-08-2023
USR_722,08-06-2023,Canada,46,Male,Referral,CMP_9,1,12-06-2023
USR_723,05-05-2023,USA,27,Female,Instagram,CMP_7,0,
USR_724,04-08-2023,Canada,29,Female,Referral,CMP_2,0,
USR_725,22-06-2023,Canada,33,Male,Organic,CMP_4,1,26-06-2023
USR_726,13-06-2023,Canada,20,Male,Referral,CMP_4,1,17-06-2023
USR_727,06-07-2023,USA,57,Male,Instagram,CMP_5,1,08-07-2023
USR_728,17-07-2023,UK,31,Male,Instagram,CMP_1,1,20-07-2023
USR_729,13-02-2023,India,51,Male,Organic,CMP_1,0,
USR_730,09-12-2023,UK,31,Male,Google,CMP_8,1,12-12-2023
USR_731,21-12-2023,Canada,40,Female,Instagram,CMP_1,0,
USR_732,31-07-2023,UK,46,Female,Organic,CMP_3,1,02-08-2023
USR_733,21-11-2023,Canada,18,Female,Google,CMP_9,1,24-11-2023
USR_734,23-02-2023,UK,43,Female,Google,CMP_8,0,
USR_735,12-07-2023,USA,18,Male,Google,CMP_10,1,14-07-2023
USR_736,08-01-2023,UK,52,Male,Google,CMP_3,1,12-01-2023
